schema_version,table_id,source_id,season,domain,format,schema_identity,capture_ids,field,observed_type_signature,observed_type_family,cross_season_type_families,schema_drift_class,row_count,present_count,missing_count,null_count,non_null_count,missing_rate,null_rate,distinct_state,distinct_count,distinct_lower_bound,uniqueness,identifier_candidate,timestamp_observed,disposition,disposition_reason,canonical_contract,canonical_action,canonical_population_eligibility,canonical_entity_join_eligibility,raw_storage_disposition,event_semantics,pregame_pit_eligibility,target_game_outcome_exclusion,model_feature_eligibility,quality_failure_scope,review_required,profile_canonical_sha256
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,headshot_url,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,0,4698,0.000000000000,0.000000000000,EXACT,4697,4697,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:headshot_url,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,height,int32,INTEGER,INTEGER,STABLE_TYPE_FAMILY,4698,4698,0,3329,1369,0.000000000000,0.708599404002,EXACT,18,18,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:height,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,home_city,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,3323,1375,0.000000000000,0.707322264794,EXACT,818,818,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:home_city,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,home_country,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,3323,1375,0.000000000000,0.707322264794,EXACT,3,3,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:home_country,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,home_county_fips,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,3354,1344,0.000000000000,0.713920817369,EXACT,485,485,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:home_county_fips,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,home_latitude,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,3331,1367,0.000000000000,0.709025117071,EXACT,832,832,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:home_latitude,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,home_longitude,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,3331,1367,0.000000000000,0.709025117071,EXACT,832,832,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:home_longitude,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,home_state,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,3323,1375,0.000000000000,0.707322264794,EXACT,47,47,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:home_state,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,jersey,int32,INTEGER,INTEGER,STABLE_TYPE_FAMILY,4698,4698,0,3323,1375,0.000000000000,0.707322264794,EXACT,88,88,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:jersey,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,last_name,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,0,4698,0.000000000000,0.000000000000,EXACT,2695,2695,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,NAME_OR_LABEL_CANDIDATE_ONLY,PRESERVE_ORIGINAL_AND_NORMALIZED_CANDIDATE; NO_DURABLE_NAME_ONLY_JOIN,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,CANDIDATE_GENERATION_ONLY_REVIEW_REQUIRED_FOR_DURABLE_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:last_name,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,position,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,3323,1375,0.000000000000,0.707322264794,EXACT,21,21,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:position,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,recruit_ids,list<item: int32>,COMPLEX,COMPLEX,COMPLEX_TYPE_PRESENT,4698,4698,0,0,4698,0.000000000000,0.000000000000,UNSUPPORTED_NESTED_OR_COMPLEX_TYPE,,None,UNRESOLVED_COMPLEX_TYPE,false,false,QUARANTINED,NESTED_OR_COMPLEX_STRUCTURE_REQUIRES_EXPLICIT_FLATTENING_AND_GRAIN_CONTRACT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,INELIGIBLE_UNTIL_EXPLICIT_NESTED_SCHEMA_AND_GRAIN_VALIDATION,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW_AND_QUARANTINE_CANONICAL_FIELD,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:recruit_ids,YES,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,season,int32,INTEGER,INTEGER,STABLE_TYPE_FAMILY,4698,4698,0,0,4698,0.000000000000,0.000000000000,EXACT,1,1,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,FOOTBALL_SEASON_NATURAL_KEY,PARSE_AS_EXPLICIT_FOOTBALL_SEASON_INTEGER; DO_NOT_CONFLATE_WITH_ACADEMIC_OR_FISCAL_YEAR,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:season,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,team,string,STRING,STRING,STABLE_TYPE_FAMILY,4698,4698,0,0,4698,0.000000000000,0.000000000000,EXACT,190,190,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,NAME_OR_LABEL_CANDIDATE_ONLY,PRESERVE_ORIGINAL_AND_NORMALIZED_CANDIDATE; NO_DURABLE_NAME_ONLY_JOIN,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,CANDIDATE_GENERATION_ONLY_REVIEW_REQUIRED_FOR_DURABLE_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:team,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,weight,int32,INTEGER,INTEGER,STABLE_TYPE_FAMILY,4698,4698,0,4483,215,0.000000000000,0.954235845040,EXACT,89,89,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:weight,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:rosters,SRC-001,2007,rosters,PARQUET,2992fb1d0b0a103026a2df63e36d3176f653cd7227ba84883139a20e486c617b,asset_106963303_7f81e63421bd74bb,year,int32,INTEGER,INTEGER;NULL,NULL_ONLY_SEASON_VARIANT,4698,4698,0,4695,3,0.000000000000,0.999361430396,EXACT,3,3,UNIQUE_NON_NULL,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_WITH_EXPLICIT_NULL_STATE_PRESERVED,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,EFFECTIVE_DATED_ROSTER_OR_IDENTITY_CONTEXT,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:rosters:year,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:schedules_outcomes,SRC-001,2007,schedules_outcomes,PARQUET,0ce085e6d7d6d809134421423c6b09b375ea638100fb643b1d7b21765df9c6a3,asset_474295580_f2338cd5a186af4a,attendance,int64,INTEGER,INTEGER,STABLE_TYPE_FAMILY,800,800,0,0,800,0.000000000000,0.000000000000,EXACT,723,723,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:schedules_outcomes:attendance,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:schedules_outcomes,SRC-001,2007,schedules_outcomes,PARQUET,0ce085e6d7d6d809134421423c6b09b375ea638100fb643b1d7b21765df9c6a3,asset_474295580_f2338cd5a186af4a,away_abbreviation,large_string,STRING,STRING,STABLE_TYPE_FAMILY,800,800,0,0,800,0.000000000000,0.000000000000,EXACT,186,186,NOT_UNIQUE,false,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_OBSERVATION,RETAIN_TYPED_SOURCE_OBSERVATION; DOMAIN_NORMALIZATION_AND_KNOWN_AT_VALIDATION_REQUIRED_BEFORE_CANONICAL_OR_FEATURE_USE,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,NOT_AN_ENTITY_JOIN,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:schedules_outcomes:away_abbreviation,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
1.0.0,SRC-001:2007:schedules_outcomes,SRC-001,2007,schedules_outcomes,PARQUET,0ce085e6d7d6d809134421423c6b09b375ea638100fb643b1d7b21765df9c6a3,asset_474295580_f2338cd5a186af4a,away_id,int64,INTEGER,INTEGER,STABLE_TYPE_FAMILY,800,800,0,0,800,0.000000000000,0.000000000000,EXACT,186,186,NOT_UNIQUE,true,false,ACCEPTED,SCALAR_TYPE_ACCEPTED_FOR_VERSIONED_NORMALIZATION_INPUT,SOURCE_IDENTITY_EVIDENCE,MAP_WITH_VERIFIED_SOURCE_ID_OR_CROSSWALK; PRESERVE_SOURCE_ID; NEVER_RETYPE_AS_CANONICAL_ID,CONDITIONAL_PENDING_DOMAIN_NORMALIZATION_ENTITY_MAPPING_EVENT_KNOWN_AT_AND_QUALITY_GATES,REJECT_DIRECT_SOURCE_ID_JOIN_PENDING_VERIFIED_MAPPING,PRESERVE_IMMUTABLE_RAW,MIXED_SCHEDULE_AND_OFFICIAL_OUTCOME_OBSERVATION,REJECTED_PENDING_EVENT_KNOWN_AT_TARGET_EXCLUSION_AND_CHRONOLOGICAL_REPLAY,REQUIRED_EXCLUDE_TARGET_GAME_AND_SAME_GAME_POSTGAME_FIELDS,NOT_ELIGIBLE_FROM_SCHEMA_RECONCILIATION_ALONE,FIELD_ONLY:SRC-001:2007:schedules_outcomes:away_id,NO,00d7d7495d4b5fef9cf16030995876caefb98d9bfbadaad8850171964fc3aae9
