schema_version,decision_id,source_id,provider,dataset,human_reviewer,owner_authorization_basis,technical_reviewer,review_date,terms_url,terms_version_date,terms_snapshot_name,terms_snapshot_sha256,robots_url,robots_snapshot_name,robots_snapshot_sha256,authorized_acquisition_route,allowed_access,local_storage_decision,derived_use_decision,model_training_decision,publication_decision,redistribution_decision,retention_decision,attribution_decision,deletion_decision,unresolved_questions,rights_decision,production_materialization_allowed,decision_reason,revalidation_trigger
1,RIGHTS-T1-011,SRC-017,Southeastern Conference,Football Student-Athlete Availability Reports,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://disneytermsofuse.com/english/,2024-05-24,sec_terms,8b6e58159531a295ab719a8486469ebaa6983c59edfc64446e84db144786535c,https://www.secsports.com/robots.txt,sec_robots,b1b968492c2557a17324112da76b1431cfd2f1d6e1d75e4dd13abd6346c5fda3,HUMAN_BROWSER_ONLY_EXPLICIT_TERMS_PROHIBIT_AUTOMATED_EXTRACTION_AND_AI_TRAINING,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,Disney/SEC terms allow personal viewing but prohibit automated extraction and AI/model training without express permission.,EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-012,SRC-026,Open-Meteo,Previous Runs / Single Runs API,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://open-meteo.com/en/terms,UNVERSIONED_ACCESSED_2026-08-09,open_meteo_terms,4e361e641eb6faa690479959caa5d537dfc6cb3990bdc478ad36d995a0ccb0d6,NOT_APPLICABLE_API_CONTRACT,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT_PUBLIC_API_OR_CUSTOMER_API_HOST_AS_ENTITLED,FREE_API_PERSONAL_NONCOMMERCIAL_WITHIN_10000_DAY_5000_HOUR_600_MINUTE_LIMITS,ALLOW_IMMUTABLE_RAW_SNAPSHOTS_OUTSIDE_GIT_ON_THIS_PERSONAL_HOST,ALLOW_LOCAL_ANALYSIS_AND_DERIVATIVES_UNDER_CC_BY_4_0_WITH_ATTRIBUTION,ALLOW_PERSONAL_NONCOMMERCIAL_LOCAL_MODEL_TRAINING_WITH_SOURCE_AND_MODEL_PROVENANCE,ALLOW_DERIVED_OUTPUTS_WITH_OPEN_METEO_AND_UPSTREAM_PROVIDER_ATTRIBUTION_NO_RAW_REPOSITORY_PAYLOADS,CC_BY_4_0_PERMITS_WITH_ATTRIBUTION_BUT_PROJECT_POLICY_PROHIBITS_RAW_DATA_IN_GIT,RETAIN_HASHED_LOCAL_SNAPSHOTS_WHILE_PROJECT_IS_ACTIVE_REVIEW_TERMS_ANNUALLY,ATTRIBUTE_OPEN_METEO_AND_IDENTIFIED_UPSTREAM_WEATHER_PROVIDER_PER_API_TERMS,DELETE_LOCAL_PAYLOADS_ON_PROJECT_ABANDONMENT_PROVIDER_REQUEST_OR_MATERIAL_TERMS_CONFLICT,NONE_FOR_PERSONAL_NONCOMMERCIAL_FREE_API_LANE; COMMERCIAL_USE_REQUIRES_PAID_PLAN_REVIEW,ALLOW_WITH_CONDITIONS,true,The free API expressly allows personal noncommercial use and provides data under CC-BY 4.0; the project adopts stricter local-only raw handling.,TERMS_CHANGE_COMMERCIAL_USE_RATE_LIMIT_CHANGE_OR_2027-08-09
1,RIGHTS-T1-013,SRC-042,Official conference statistics pages,Conference football statistics,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,SOURCE_SPECIFIC,SOURCE_SPECIFIC_REVIEW_REQUIRED,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,SOURCE_SPECIFIC,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,SOURCE_SPECIFIC_TERMS_AND_ROBOTS_REVIEW_BEFORE_AUTOMATION; SCRAPFLY_OR_SCRAPERAPI_ALLOWED_WHEN_PERMITTED,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,This inventory row spans multiple sites; each concrete target must pass its own current terms and robots check before bounded personal collection.,EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-014,SRC-043,Texas A&M / official opponents,Game notes and media guides,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://12thman.com/,NO_EXPLICIT_DATA_LICENSE_LOCATED_ACCESSED_2026-08-09,tamu_athletics_home,7606ccad77105d0aaf43a66b1ad56cb772a36db4d4f03763b7b58daf3d752f8a,https://12thman.com/robots.txt,tamu_robots,1fdd5489e569e31ca83ab5e7cf643972dd71acb9b9ce60605b120bb3afa1c116,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_FACTUAL_PAGES_ROBOTS_ALLOW_ALL,BOUNDED_AUTOMATED_COLLECTION_OF_PUBLIC_FACTUAL_FOOTBALL_PAGES_WITH_IDENTIFIED_USER_AGENT_AND_RATE_LIMITS,ALLOW_IMMUTABLE_FACTUAL_RAW_SNAPSHOTS_OUTSIDE_GIT_NO_SITE_MIRROR,ALLOW_LOCAL_FACT_EXTRACTION_CANONICALIZATION_AND_FEATURE_ENGINEERING_NO_PROTECTED_EXPRESSION,ALLOW_PERSONAL_NONCOMMERCIAL_LOCAL_TRAINING_ON_EXTRACTED_FACTUAL_FIELDS_WITH_PROVENANCE,ALLOW_CODE_CITATIONS_AGGREGATES_AND_NONREVERSIBLE_MODEL_OUTPUTS_NO_RAW_SITE_CONTENT,PROHIBIT_RAW_SITE_CONTENT_OR_BULK_FACTUAL_REPACKAGE,RETAIN_HASHED_LOCAL_SNAPSHOTS_WHILE_PROJECT_IS_ACTIVE_REVIEW_TERMS_AND_ROBOTS_ANNUALLY,CITE_TEXAS_A_AND_M_ATHLETICS_PAGE_URL_AND_RETRIEVAL_DATE,DELETE_RECONSTRUCTIBLE_CACHES_AFTER_IMMUTABLE_SOURCE_SNAPSHOT_AND_PROVENANCE_ARE_VERIFIED; DELETE_ALL_ON_PROVIDER_REQUEST_OR_MATERIAL_CONFLICT,NONE_FOR_BOUNDED_PERSONAL_PUBLIC_FACTUAL_COLLECTION; COMMERCIAL_USE_OR_RAW_PUBLICATION_REQUIRES_NEW_REVIEW,ALLOW_WITH_CONDITIONS,true,"The owner authorizes personal noncommercial collection; current robots explicitly allow all agents. Only public factual fields may be retained locally, with no site mirror, protected expression, or redistribution.",TERMS_OR_ROBOTS_CHANGE_PROVIDER_REQUEST_COMMERCIAL_USE_OR_2027-08-09
1,RIGHTS-T1-015,SRC-045,NCAA,Membership Financial Reporting System,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://www.ncaa.org/,ALL_RIGHTS_RESERVED_ACCESSED_2026-08-09,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,https://www.ncaa.org/robots.txt,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_NCAA_ORG_PAGES_CRAWL_DELAY_10,NO_RESTRICTED_ACCESS_WITHOUT_VERIFIED_ENTITLEMENT,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK,NO_PAYLOAD_RETENTION,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_ANY_ACCIDENTAL_RESTRICTED_PAYLOAD_AFTER_INCIDENT_RECORD,NCAA_FINANCIAL_REPORTING_SYSTEM_REQUIRES_RESTRICTED_LOGIN_AND_NO_ENTITLEMENT_IS_VERIFIED,BLOCK,false,NCAA_FINANCIAL_REPORTING_SYSTEM_REQUIRES_RESTRICTED_LOGIN_AND_NO_ENTITLEMENT_IS_VERIFIED,VERIFIED_ENTITLEMENT_PLUS_CURRENT_SOURCE_SPECIFIC_TERMS_REVIEW
1,RIGHTS-T1-016,SRC-046,NCAA,Transfer Portal / Transfer Research Dashboard,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://www.ncaa.org/,ALL_RIGHTS_RESERVED_ACCESSED_2026-08-09,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,https://www.ncaa.org/robots.txt,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_NCAA_ORG_PAGES_CRAWL_DELAY_10,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,"The official NCAA surface is all-rights-reserved and does not grant a bulk extraction, redistribution, or model-training license.",EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-017,SRC-048,NCAA Statistics,FCS/DII/DIII Football Stats,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://www.ncaa.org/,ALL_RIGHTS_RESERVED_ACCESSED_2026-08-09,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,https://www.ncaa.org/robots.txt,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_NCAA_ORG_PAGES_CRAWL_DELAY_10,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,"The official NCAA surface is all-rights-reserved and does not grant a bulk extraction, redistribution, or model-training license.",EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-018,SRC-053,NCAA Statistics,Football Attendance Records,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://www.ncaa.org/,ALL_RIGHTS_RESERVED_ACCESSED_2026-08-09,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,https://www.ncaa.org/robots.txt,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_NCAA_ORG_PAGES_CRAWL_DELAY_10,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,"The official NCAA surface is all-rights-reserved and does not grant a bulk extraction, redistribution, or model-training license.",EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-019,SRC-054,NCAA Division I Governance,House settlement roster-limit implementation,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://www.ncaa.org/,ALL_RIGHTS_RESERVED_ACCESSED_2026-08-09,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,https://www.ncaa.org/robots.txt,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_NCAA_ORG_PAGES_CRAWL_DELAY_10,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,"The official NCAA surface is all-rights-reserved and does not grant a bulk extraction, redistribution, or model-training license.",EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-020,SRC-055,NCAA Division I Governance / LSDBi,Age-based eligibility and transfer legislation,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://www.ncaa.org/,ALL_RIGHTS_RESERVED_ACCESSED_2026-08-09,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,https://www.ncaa.org/robots.txt,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_NCAA_ORG_PAGES_CRAWL_DELAY_10,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,"The official NCAA surface is all-rights-reserved and does not grant a bulk extraction, redistribution, or model-training license.",EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-021,SRC-056,NCAA / College Sports Commission context,NIL/House settlement policy,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://www.ncaa.org/,ALL_RIGHTS_RESERVED_ACCESSED_2026-08-09,ncaa_home,760b2594bd14ec193b4bedce2f9b204ba4e3aebc683d8a7db238e2a67b09d696,https://www.ncaa.org/robots.txt,ncaa_robots,e90fd8fc4e1dd60b8f81d38c8ca7f28a9d5cc217a143c7544f5c46cb4bce1145,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_BOUNDED_PUBLIC_NCAA_ORG_PAGES_CRAWL_DELAY_10,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,"The official NCAA surface is all-rights-reserved and does not grant a bulk extraction, redistribution, or model-training license.",EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
1,RIGHTS-T1-022,SRC-058,SportsDataverse upstream recruiting assets,247-derived recruits/team talent,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://github.com/sportsdataverse/cfbfastR-cfb-data,NO_EXPLICIT_DATA_LICENSE_LOCATED_ACCESSED_2026-08-09,sportsdataverse_repository,699a4d28b95970f5c7fcbeef333e4d7042e6a3f93d5e03420c5d4dddb2a284cc,NOT_APPLICABLE_GITHUB_REPOSITORY_METADATA_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT_GITHUB_METADATA_ONLY_NO_DATA_PAYLOAD,REPOSITORY_METADATA_AND_CODE_LICENSE_REVIEW_ONLY,BLOCK_BULK_DATA_DOWNLOAD_FOR_PRODUCTION_MATERIALIZATION,BLOCK_DATA_DERIVATIVES_PENDING_EXPLICIT_UPSTREAM_RIGHTS; GENERIC_IDEAS_MAY_BE_INDEPENDENTLY_IMPLEMENTED,BLOCK_ON_REPOSITORY_DATA,ALLOW_ONLY_CITATION_AND_INDEPENDENTLY_IMPLEMENTED_CODE_NOT_REPOSITORY_DATA,BLOCK_RAW_AND_DERIVED_DATA_REPACKAGE,NO_SOURCE_PAYLOAD_RETENTION,CITE_SPORTSDATAVERSE_AND_UPSTREAM_PROVIDERS_IF_METADATA_IS_REFERENCED,DELETE_ANY_ACCIDENTAL_DATA_DOWNLOAD_IMMEDIATELY_AFTER_HASHED_INCIDENT_RECORD,EXPLICIT_DATA_LICENSE_AND_247_AND_ESPN_UPSTREAM_TRAINING_REDISTRIBUTION_RIGHTS_NOT_ESTABLISHED,BLOCK,false,"Public repository access is not an explicit license for the committed datasets, which are derived from third-party upstreams; CFBD provides the lawful critical-path alternative.",EXPLICIT_COMPATIBLE_DATA_LICENSE_AND_UPSTREAM_AUTHORIZATION
1,RIGHTS-T1-023,SRC-059,CollegeFootballData,GraphQL/live subscription tier,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://collegefootballdata.com/terms,2025-07-01,cfbd_terms,6828948272a91638d900e92ed81ff59a3afedd5509972460171f5f4ed9e77be9,NOT_APPLICABLE_API_CONTRACT,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT_AUTHENTICATED_REST_API,BLOCK_UNTIL_TIER_3_PLUS_ENTITLEMENT_IS_VERIFIED,BLOCK,BLOCK_PENDING_OPTIONAL_LIVE_LANE_ADMISSION,BLOCK_PENDING_ENTITLEMENT_AND_EMPIRICAL_GATE,BLOCK,BLOCK,NO_PAYLOAD_RETENTION,CREDIT_COLLEGEFOOTBALLDATA_COM_IN_PUBLISHED_DERIVED_OUTPUTS,DELETE_ANY_ACCIDENTAL_PAYLOAD_AFTER_INCIDENT_RECORD,TIER_3_PLUS_ENTITLEMENT_NOT_VERIFIED_AND_LIVE_LANE_NOT_ADMITTED,BLOCK,false,GraphQL requires Tier 3+ and is optional; the authenticated REST lane is sufficient for the current critical path.,VERIFIED_TIER_3_PLUS_ENTITLEMENT_AND_LIVE_EMPIRICAL_ADMISSION_GATE
1,RIGHTS-T1-024,SRC-060,College Football Playoff,All-time championship game officials,Kevin Garrett (project owner directive),2026-08-09 Codex task directive: personal project; Codex authorized to select and execute the best source/data strategy on this host,Codex (technical terms review; not legal counsel),2026-08-09,https://collegefootballplayoff.com/,NO_EXPLICIT_DATA_LICENSE_LOCATED_ACCESSED_2026-08-09,cfp_home,f0cb5f3bed7382a6a667f230183077362936a12bf37f1b0aaee1f748f58bc9d9,https://collegefootballplayoff.com/robots.txt,cfp_robots,454315be725af18052b2009cd7aa02628dbbf5d6445a4818036b110a2ce8b5da,DIRECT_HTTP_OR_SCRAPFLY_OR_SCRAPERAPI_PUBLIC_PAGES_ONLY_RESPECT_DISALLOWED_PATHS_AND_CRAWL_DELAY_30,HUMAN_BROWSER_REFERENCE_AND_MANUAL_FACT_VALIDATION_ONLY,ALLOW_ONLY_SMALL_CITED_DOCUMENTS_OR_OPERATOR_NOTES_OUTSIDE_GIT_WHEN_NEEDED; NO_SITE_MIRROR,ALLOW_INDEPENDENTLY_RECORDED_FACTS_AND_CITATIONS; NO_COPYING_PROTECTED_EXPRESSION,PROHIBIT_TRAINING_ON_SITE_CONTENT_WITHOUT_EXPRESS_LICENSE,ALLOW_CITATIONS_AND_INDEPENDENT_FACTUAL_SUMMARIES_ONLY,PROHIBIT_RAW_SITE_CONTENT_REPUBLICATION,RETAIN_ONLY_MINIMAL_CITED_EVIDENCE_WHILE_RELEVANT; REVIEW_ANNUALLY,CITE_THE_SPECIFIC_OFFICIAL_PAGE_AND_RETRIEVAL_DATE,DELETE_CACHED_SITE_PAYLOADS_AFTER_REVIEW_EXCEPT_HASHED_EXTERNAL_AUDIT_SNAPSHOT,SOURCE_SPECIFIC_BULK_DATA_LICENSE_NOT_ESTABLISHED,REFERENCE_ONLY,false,The official site supplies factual validation context but no explicit bulk-data or model-training license was located.,EXPLICIT_SOURCE_SPECIFIC_LICENSE_OR_PERMISSION
