path,change_type,prior_sha256,current_sha256,notes
governance/CURRENT_STATE.yaml,MODIFIED,1c8f153cd24c585a4ca164dadba65e3a98de1ac432891e96e271cf475ad71052,a0947bde0d08b392dab5a2b0a31e19713bc1d18eb28fd95352411bcdece28c27,W16 cumulative update
governance/DECISION_LEDGER.md,MODIFIED,89bf2b9eb8ace4141764b5971ee8d83f4ab554f16cf24b8743d252b73620c2f0,9f89f6dc8e28796a173aaadd1f412a491f5b1f8b49e249be0668d6539f8feffc,W16 cumulative update
governance/EPIC_CATALOG.csv,MODIFIED,3f6a5c6415ed34ab0188b8b305d9ca2c9ff06727473db73ee6a80663985f12e1,18997364f9d770530aaba346b1fb4342bd8a02710d98d7e0f3b1b34b5307cfff,W16 cumulative update
governance/FORECAST_LANES.csv,ADDED,,6b13c68338ca7fc6e821decb4fc5523636cfda0a3f1064fbb33ab96fe34a3633,W16 cumulative update
governance/HYPOTHESIS_LEDGER.csv,MODIFIED,1841be38eecb01d37714117aea1707923909a02d6cea169eb3a5755f631d5a46,b5854f8e3acaec43019658333aa29e02782a6b9e53c67a9fc5a39a059e164a37,W16 cumulative update
governance/IMPLEMENTATION_WBS.csv,MODIFIED,dee5bec3376e701e7f051ffc7924fc480b6e3e2b5fd533941d6433c2d23be497,65933b533db0538e51531e65ec85b63e957cc857945d3280ca84e8fe99d4175e,W16 cumulative update
governance/JOINT_SCORE_CANDIDATES.csv,ADDED,,63c06205862d76c7c1c49a9a4813a2b918896b593d90a7e4cb59d89cdea410c9,W16 cumulative update
governance/MARKET_LANE_RULES.csv,ADDED,,15659db273396751e1f951754f86e2f4b8dd072e9364a89393875a479e24d533,W16 cumulative update
governance/MODEL_ARCHITECTURE_CANDIDATES.csv,ADDED,,c7dacfff5e5baa815ab4e1259b90b20c2c0a68517a38ceba3c4b25cd5c51bc79,W16 cumulative update
governance/MODEL_ARCHITECTURE_GATE_STATUS.csv,ADDED,,bf625654910d2c5286c3d051989204a5bb3fe125a1c5adec41d9359314717f4f,W16 cumulative update
governance/MODEL_DERIVATION_CONTRACT.csv,ADDED,,1e82be5fea8f9145df6a4c1db81666ff18c119e4c03d12236710443b90a476a5,W16 cumulative update
governance/MODEL_DISAGREEMENT_CONTRACTS.csv,ADDED,,bcca65606a04504682dbe77f4f3d4cd50d45b1bb554438278a4cc843eac5cd33,W16 cumulative update
governance/MODEL_TARGET_CONTRACT.csv,ADDED,,39f06c5f30a0cf9426647adf18b83db79b154f121967ce2564cbdf33daab7813,W16 cumulative update
governance/NEXT_WAVE.md,MODIFIED,708db47fc30777ac729eafa6024f78cc3d897841fc963145e30a5821cd618e25,b0ef232672862557a9bf0e126589047509e580b7f879a482c394b88a7fefa855,W16 cumulative update
governance/OOD_DETECTION_CANDIDATES.csv,ADDED,,8cbccb92410389aaeef0c960366d8cd39b325a67f52448b24e00eaa356e9889b,W16 cumulative update
governance/OPEN_ISSUES.md,MODIFIED,60bb0248a6c7d4c18e9f311c7931e7a77584b67233c63c69ee5ad7f1b182c691,ae11141dee4c7b098b8c92b807031ec8922331e811a083d287a321f86558c3ed,W16 cumulative update
governance/PROJECT_IDENTITY.yaml,MODIFIED,82cdce6bb026de6a92af3593e60c1661a4f4d7b01eb8fe967526f2a474a4b936,39543a34862db42d5c480b4a19ab686865a2d20dc302cf6d6febde844b04848a,W16 cumulative update
governance/REQUIREMENTS_INDEX.csv,MODIFIED,0172b9da0c75d6ac12a48f580a9a50e7cc27bb9f09082c285caf798d9422a29b,e72b367de95b5a09c0b59b00fb2980e0eb581da68ea38bbd47c3d0a24c19eb04,W16 cumulative update
governance/REQUIREMENTS_TRACEABILITY.csv,MODIFIED,5656751d95fc730846cc7581782d93c151c274db7a5589685e9158a4b4dafffd,c4478027d19acf044ea5d6921fa251c902fa637d18061a7f732dfd6e35992c3e,W16 cumulative update
governance/REQUIREMENT_ACCEPTANCE_MATRIX.csv,MODIFIED,b34fdfbd246052e3ee96e70c36b408654dc8967de1029055198dc97e18dab6b8,4a957fda7fe15f860dac219aa54b235394907d8f2e7f06fb87bf97aa4dc1bf5b,W16 cumulative update
governance/REQUIREMENT_TASK_TRACEABILITY.csv,MODIFIED,de8b35aed4d5c43e2f8f866432b9f1c2e97a8f36c145653a9af5fd91eb4fed63,fcb8c9f8a6799b4e49fc8b2705ae4bf60e10f1946c037a6a7b303029f135ab78,W16 cumulative update
governance/RISKS.md,MODIFIED,63c5868dd337262bf8954e41a89a7b2f10aa304bf65ec86030104b0fec584289,1fde14c13e0e8ffe9b91b3c0c16dbc0f18166ea6ad71eb433898fcead7976f2b,W16 cumulative update
governance/RISK_ACCEPTANCE_TRACEABILITY.csv,MODIFIED,0dc8bfea6ae07cab1e2a57734c811c51e154463f6c07b213ee51546c2208edde,458ed5a59efd44af6360f22dff9ad527b6582df2687a16852ce3e271ab0c357b,W16 cumulative update
governance/RISK_REGISTER.csv,MODIFIED,6099f5d75437353c41e790b61f1f6ab0a3871c124677ddd17c81a21139518965,696b958b148546ff7e6ca26d0daffda53d00a0fd54a9ef7dfb9532e41b17fa09,W16 cumulative update
governance/SIMULATION_SCENARIO_CONTRACTS.csv,ADDED,,306c7c7dc63ea8f234a91e365b575645eb615d942f321cc9cddf0f4582d61302,W16 cumulative update
governance/TASK_DEPENDENCIES.csv,MODIFIED,94636a30762639a60fb05168d6072b8104feb54ae69734ad63f2b99f77f1f454,5ed13912f70b19aa336853b67d3ba2d99fbeb8f04c71b6a775d52a5a84cfc789,W16 cumulative update
governance/UNCERTAINTY_COMPONENTS.csv,ADDED,,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64,W16 cumulative update
governance/W16_ADAPTIVE_REVIEW.md,ADDED,,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91,W16 cumulative update
governance/W16_VALIDATION_REPORT.md,ADDED,,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450,W16 cumulative update
governance/WAVE_LEDGER.md,MODIFIED,0dff4611e04a86cf18ca4bbe3b58acedd03af3aa62d151ef507a14fd937cb624,be106b3061ba466eb5dfdbbb8c57b9745132cb33751541dd7d7b5b5018fd1d0f,W16 cumulative update
governance/WAVE_PLAN.md,MODIFIED,aefaa82e4d438878bbfdd05f96c935a9c5bb775f5c85efea71df8c50f5a07515,0e5e275be38af243f1ff303f87bb6f6515693a770196fab12884c084bba0838b,W16 cumulative update
governance/WAVE_PLAN_REVISIONS.md,MODIFIED,dd748e53a833a1e57de4c60360d05535130a79dcc77beb1726bed004f1ad6d81,939a59cb292518273837990b623e407f077c7b393bcca1a4f44025ccf7d5ac40,W16 cumulative update
provenance/W16_INPUT_ARTIFACTS.csv,ADDED,,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0,W16 cumulative update
pyproject.toml,MODIFIED,fe1a1878c691eff02fc051580e4e1e6287e22e8f384a0b4e101aeeec647ef65a,cac7942a4e9fcec5e8a1c37720cec30196c9b159b71f648fe3f19eaa61d9bab2,W16 cumulative update
schemas/models/forecast_model_output.json,ADDED,,41b632424151c9036d6cb51fb005a7b3123c7f5b15da3fe02887ea40c0cabb2e,W16 cumulative update
schemas/models/joint_score_distribution.json,ADDED,,938c5f4249092cc6660ad18e2a48ea1bee26a37c20a8e76398782aaadf12cf16,W16 cumulative update
schemas/models/model_target.json,ADDED,,9109304f3a5bc5e2fb51daecab7452d66d661004fd4e85b87ab700ff6c27719f,W16 cumulative update
schemas/models/simulation_scenario.json,ADDED,,1fce17bd6afea888217ae8a8ce5c5d502849d81340df2fe2e5da12fdc092b9ea,W16 cumulative update
src/aggie_analytics/__init__.py,MODIFIED,a7eba2675ebc04b4113e24eea2ea7b1c9b73e1aa6bc437ce9c98b8be6cb11306,cbbb4e49d69a0a27e3a2a9621b12c200f15ceb8c333f640d22bcd7f3077bef46,W16 cumulative update
src/aggie_analytics/modeling/__init__.py,ADDED,,4bef9cb409ecf303f77e31099303259aefe3529c81a00b94f9847dfca7428565,W16 cumulative update
src/aggie_analytics/modeling/coherence.py,ADDED,,883d09af5fd04bcbe3f3c3dc97badb4fe7670feb65957a68af9c0fbee742e8c6,W16 cumulative update
src/aggie_analytics/modeling/contracts.py,ADDED,,4c7eb557a4dd3d6d5f2f21f60ffd3b49f3456d996ffba4de0d9b13eb5b1586a1,W16 cumulative update
src/aggie_analytics/modeling/simulation.py,ADDED,,5ec172848995725a1ff179eb4e449b70470ffa0d1b82302a42c3db5170ae1c86,W16 cumulative update
src/aggie_analytics/modeling/uncertainty.py,ADDED,,5a43d0eef6aa895a006dfb6d5aaa6e03fb3a36331757125113101a1897183b91,W16 cumulative update
tests/test_model_architecture_governance.py,ADDED,,19acadb595068d59b0f0ab57e3e526ebc3bafa7cb6814a6e16d3727b88b093de,W16 cumulative update
tests/test_package_scaffold.py,MODIFIED,6bac3953109f0305ae8ef3f1c01596ed1d92219a8ade2ee7acc128d86718e29d,237b15987c78735a837fb16ba273fa16156732e705ea45a6697f58600a69bd1a,W16 cumulative update
tools/validate_bas_science.py,MODIFIED,b1d6b433190928940080a84015df01864474e105de99c82dc8078362c7564241,fdcfcece1708f38489a7724ae91c03e54f04789d7880b368724d2bee807622a8,W16 cumulative update
tools/validate_model_architecture.py,ADDED,,3d751cc6745d0bd6850332c8b08841f76d338441f218dfb19a66565509112ce2,W16 cumulative update
tools/validate_repository.py,MODIFIED,a87f6d728f35373c21f73411a688797ec1b47e9f4cb3eefa081f185f83504b9d,669707ea08d1968c80911cf36b1be649a440eedffa97145dfab6f1728895d2c9,W16 cumulative update
